id,price,category,subcat,# of bedrooms,# of bathrooms,build size,land size,subdivision,data furnished,latitude,longitude,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61A5008E0D093PH,29000000,house,townhouse,3,3,241,87.5,Sabella Village,,121.033201,14.576774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6285D32C2E9DEPH,2196000,house,townhouse,2,1,44.5,90,The Woodlands,39,120.886854,14.290812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61C3D8EDE8755PH,34700000,house,single-family-house,3,3,340,461,Brentville International Community,39,121.0810444,14.2923053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627A1F8CD37C1PH,3315200,house,townhouse,2,1,81,53,Vista Rosa,,121.06495,14.3292869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62218E8AEC157PH,6635590,house,single-family-house,3,2,84,120,Lancaster New City ,39,120.893418,14.387925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62639EF825E73PH,4678000,house,single-family-house,2,1,46,99,Camella Trece,39,120.8443843,14.2737173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624E85D153812PH,4180000,house,townhouse,3,3,94.75,54,Hamilton Executive Residences,,120.9062254,14.4084872,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60586E9968290PH,6571420,house,single-family-house,4,2,115.08,278,Governors Hills,39,120.918211,14.2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO605870E4CC4BCPH,7088260,house,single-family-house,4,3,160,154,Governors Hills,39,120.918211,14.2814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626601850F93EPH,13519000,house,single-family-house,5,3,166,220,Camella Tanza,39,120.854776,14.33425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6270E958AE526PH,5907240,house,single-family-house,4,2,93.5,120,Parc Regency Residences,,122.536596,10.75333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62739B021D384PH,48000000,house,townhouse,5,5,330,189,Paco Manila ,40,120.993855,14.585454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626F3D1CAF291PH,1889980,house,townhouse,2,1,36,60,Woodside by Endurahomes,39,120.856141,14.321445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61A4F9DC475C9PH,10600000,house,single-family-house,3,4,208,174,Woodside by Endurahomes,,121.0120485,14.1957554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62594565BD63DPH,50000000,house,single-family-house,4,4,290,306,Kawilihan Village,,121.06934,14.565391,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62944BDBEE1EDPH,25000000,house,single-family-house,6,5,639,1000,Kawilihan Village,40,120.8010758,14.1808449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626626F4EE6E2PH,3064000,house,townhouse,2,1,40,40,Camella Vita,39,120.918355,14.312446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6259788583398PH,3000000,house,townhouse,2,2,48.26,50,Phinma Maayo Subdivision San Jose Batangas,,121.102657,13.9179,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EA4F6CEECA1PH,3150560,house,townhouse,2,1,64,51,vista rosa extension ,,121.06495,14.3292869,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6234266A71276PH,7567108,house,single-family-house,4,2,85,110,Bellefort Estate,39,120.9943658,14.3810075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBAA1633FPH,7536710.31,house,single-family-house,3,2,87,80,La Verne Residences,39,120.9460917,14.4439849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6291D2B50281APH,9350000,house,single-family-house,4,3,200.33,150,Pacific Parkplace Village,,120.986405,14.282791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6149E8BEA2C1DPH,4693000,house,single-family-house,2,2,53,88,Camella Riverfront,,123.921048,10.393965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627B665FC4474PH,40000000,house,single-family-house,4,2,515,490,Jaleville Subdivision,40,120.984764,14.493719,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62735C0F2F5B0PH,1600000,house,townhouse,1,1,40,50,Alida Place,,122.981709,10.809731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C9571F51PH,3900000,house,single-family-house,4,2,81,100,Alida Place,,120.9196306,14.10203999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62734E2F25831PH,8070785.92,house,single-family-house,3,2,115,102,La Verne Residences,,120.9460917,14.4439849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C95A60B4PH,3900000,house,single-family-house,4,2,81,100,La Verne Residences,,120.9196306,14.10203999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO621E1756ED736PH,7434680,house,single-family-house,4,3,100,120,Lancaster New City,40,120.893418,14.387925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6268E57915B6DPH,7738042.1,house,single-family-house,3,2,94,80,La Verne Residences,,120.9460917,14.4439849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62665FA0ECA90PH,4300000,house,single-family-house,4,2,80,100,The Villages at Lipa,,121.1705877,14.0042716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628D9E05F3FB8PH,2913000,house,townhouse,2,1,76,51,Vista Rosa,,121.0660962,14.32822589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO604C24A7BD7A2PH,2123125,house,townhouse,3,1,50,50,Sabella Village - Cavite,,120.90839,14.251345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6059782C143C2PH,9908462,house,single-family-house,4,3,103,168,Washington Place,39,120.964753,14.287385,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6059A943A8F29PH,9422575,house,single-family-house,4,3,147.23,176,Suntrust Verona,39,121.0057693,14.1855371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61C3DC16605FFPH,23200000,house,single-family-house,3,2,179,239,Brentville International Community,39,121.0810444,14.2923053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627355C222387PH,1650000,house,townhouse,2,1,40,50,Alida Place,,122.9849304,10.80009732,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBA8B40B2PH,8070785.92,house,single-family-house,3,2,115,102,La Verne Residences,,120.9460917,14.4439849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61F21BF0B1CA6PH,2645413,house,townhouse,2,1,52,62,La Aldea Del Monte,,121.142941,14.13168,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626752DE0FEEFPH,6035000,house,single-family-house,2,2,53,106,Camella General Trias,,120.918355,14.312446,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C94C0E29PH,3900000,house,single-family-house,4,2,81,100,Camella General Trias,,120.9196306,14.10203999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C974E4C7PH,3900000,house,single-family-house,4,2,81,100,Camella General Trias,,120.9196306,14.10203999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6215C463D229DPH,3082240,house,townhouse,2,1,74,50,Vista Rosa,,121.0720965,14.3327118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274FD53E61C5PH,4842000,house,single-family-house,4,2,80,100,The Villages at Lipa,40,121.1705877,14.0042716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274FD564740EPH,3100000,house,townhouse,2,1,53,53,The Villages at Lipa,,121.1705877,14.0042716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629B616E3491BPH,8193900,house,single-family-house,5,3,143,182,Sentrina Alaminos,,121.2799644,14.0571169,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6299DD4F2D548PH,2300000,house,single-family-house,2,1,25.2,80,Lynville Enclave,38,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C3B7912E9BPH,9959130,house,single-family-house,4,4,174.66,176,Suntrust Verona,38,121.0120485,14.1957554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5D9C35F6F0DDCPH,5196800,house,single-family-house,3,2,80,120,Palma Real Residential Estate,,121.0651381,14.2769638,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C0F763DB68PH,580000,house,townhouse,3,1,28,44,Sunny Homes,,121.220062,13.896635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A0C756E0E3PH,3013000,house,single-family-house,3,1,77.2,100,Sunny Homes,,121.4540786,14.4927811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A16C229338PH,3990195,house,single-family-house,3,2,85,89,Sentrina Alaminos,,121.2494997,14.545034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629AE8739F189PH,4732980,house,single-family-house,4,2,82.25,110,San Francisco Heights,,121.113605,14.191945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629AEAF64C0D6PH,750000,house,townhouse,1,1,33,36,Lynville San Juan Sta.cruz,,121.407641,14.25509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629B309FB0A71PH,3230000,house,townhouse,2,1,58,50,The BelleCourt Sta.Rosa,,121.10166,14.294425,,,,}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629ACA44CBB60PH,23879800.85,house,townhouse,4,4,182,124,Sevina Park,,121.0539924,14.2703263,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623D782DBEC86PH,4000000,house,single-family-house,2,1,52.25,80,Idesia Lipa,,121.1701226,13.9775271,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C93D77CEPH,3900000,house,single-family-house,4,2,81,100,Idesia Lipa,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C94CF2C0PH,3900000,house,single-family-house,4,2,81,100,Idesia Lipa,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C9671DC6PH,3900000,house,single-family-house,4,2,81,100,Idesia Lipa,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBAB53EFCPH,7536710.31,house,single-family-house,3,2,87,80,La Verne Residences,,120.9460917,14.4439849,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623467518484EPH,5880909,house,single-family-house,3,3,80,100,Montefaro Village,39,120.9203738,14.4165862,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBA8A3181PH,7638042.1,house,single-family-house,3,2,94,80,La Verne Residences,,120.9460917,14.4439849,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62665FA1E7343PH,3818750,house,single-family-house,3,1,65,100,The Villages at Lipa,39,121.1705877,14.0042716,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62675654019DCPH,3417000,house,townhouse,2,1,40,40,Camella Vita,39,120.918355,14.312446,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62962F7A321D4PH,8400000,house,single-family-house,2,2,162,118,Tagaytay Metrogate Centara,39,120.917454,14.10847,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274FD531CAFBPH,4700000,house,townhouse,3,2,93,108,The Villages at Lipa,39,121.1705877,14.0042716,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C94A16D8PH,3900000,house,single-family-house,4,2,81,100,The Villages at Lipa,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C94BEE91PH,3900000,house,single-family-house,4,2,81,100,The Villages at Lipa,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C95962B2PH,3900000,house,single-family-house,4,2,81,100,The Villages at Lipa,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C974C92EPH,3900000,house,single-family-house,4,2,81,100,The Villages at Lipa,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBA72518BPH,7638042.1,house,single-family-house,3,2,94,80,La Verne Residences,,120.9460917,14.4439849,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6273461A046D2PH,7638042.1,house,single-family-house,3,2,94,80,La Verne Residences,,120.9460917,14.4439849,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A11BF38229PH,1816000,house,townhouse,3,2,42,80,La Verne Residences,,121.1446247,14.3979867,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629AE4DB838C9PH,9959130,house,single-family-house,4,3,174.66,176,Verona,,121.0120485,14.1957554,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629AE2DB4788CPH,9788245,house,single-family-house,5,3,179.02,176,Verona,,121.0120485,14.1957554,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6258F887EDAE3PH,4142023.67,house,single-family-house,3,2,63,100,idesia lipa,39,121.1701226,13.9775271,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C8C0719B11PH,1117600,house,townhouse,2,1,44,36,Grandview Heights Tanauan,39,121.1354363,14.0839984,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBAB5DA3DPH,7738042.1,house,single-family-house,3,2,94,80,La Verne Residences,,120.9460917,14.4439849,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO601BA07C44DAFPH,9700000,house,townhouse,4,3,93,113,Aria ,,121.118502,14.613156,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6299F106B18CEPH,3931546,house,single-family-house,3,2,78,93,Pueblo De Oro Residences,39,121.1397813,14.0380704,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A87F92CF3FPH,1132968,house,townhouse,2,1,44,36,Casa Isabel,39,121.1778473,14.072426,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A8E4CA5322PH,2300000,house,single-family-house,2,1,50.2,80,Lynville,39,121.151417,14.239095,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629B088849428PH,5868000,house,townhouse,3,3,90,60,Penthouse Jubilation Enclave North,39,121.0857856,14.3268282,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C8C0719B11PH,1117600,house,townhouse,2,1,44,36,Grandview Heights Tanauan,,121.1354363,14.0839984,,,,}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629B024769A9EPH,1092300,house,townhouse,2,1,44,36,Casa Isabel ,,121.1778473,14.072426,,,,}],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C9650BF9PH,3900000,house,single-family-house,4,2,81,100,Casa Isabel ,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C96731A1PH,3900000,house,single-family-house,4,2,81,100,Casa Isabel ,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61820C9758CFFPH,3900000,house,single-family-house,4,2,81,100,Casa Isabel ,,120.9196306,14.10203999,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6291FD9E19D71PH,1440120,house,townhouse,2,1,46.6,40,Casa Isabel ,39,120.9650453,14.91314,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A3CC4D0888PH,30000000,house,single-family-house,4,4,350,361,Brentville,38,121.0810444,14.2923053,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62737805DAAECPH,7524442.1,house,single-family-house,3,2,94,80,La Verne Residences,38,120.9460917,14.4439849,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629B088CB8325PH,5868000,house,townhouse,3,3,90,60,Penthouse Jubilation Enclave North,38,121.0857856,14.3268282,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C69FDC758CPH,1162718,house,townhouse,3,1,46.6,40,Plain Crest Subdivision,38,121.131885,14.0941754,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C9543472DCPH,3199000,house,townhouse,2,1,58,50,Plain Crest Subdivision,38,121.10166,14.294425,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C1C80E7C87PH,9000000,house,single-family-house,5,3,144,150,Southspring Residential Estate,38,121.0713046,14.3435045,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A07D70A8A7PH,4912529,house,single-family-house,2,2,61,70,Southview Homes ,38,121.0352846,14.3410633,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C52D768C15PH,1181658,house,townhouse,2,1,46.6,40,Plain Crest Subdivision ,38,121.131885,14.0941754,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629AE998DCF7BPH,4441520,house,single-family-house,2,2,60,110,San Francisco Heights,38,121.113605,14.191945,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629B1D977D71DPH,1119000,house,townhouse,2,1,44,36,Casa Isabel,39,121.1778473,14.072426,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6274DBAA2D811PH,7738042.1,house,single-family-house,3,2,94,80,La Verne Residences,,120.9460917,14.4439849,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6298B95E41A59PH,3500000,house,single-family-house,2,2,1445,1445,La Verne Residences,,120.578512,15.750375,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629AFD5B28B13PH,7141030,house,single-family-house,3,3,135.5,176,Bougainvillea Residences,,121.168861,13.927,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A0038E480BPH,7207100,house,single-family-house,3,1,131,133,Southwind San Pedro,,121.0433415,14.3669314,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629AB1229DFBDPH,5062400,house,single-family-house,4,2,80,120,Palma Real ,,121.0651381,14.2769638,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629B3F7175CFAPH,20000,house,townhouse,4,2,0,0,Palma Real ,,121.174707,14.160856,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6299D0369169BPH,4866400,house,single-family-house,3,2,74.24,80,Stonebridge Estate,,121.0251758,14.3016893,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629B096511242PH,2001956,house,townhouse,2,1,56,50,Buena Rosario ,,121.151417,14.239095,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629C138165C8CPH,3410400,house,townhouse,3,2,92.5,50,The Annex,,121.06495,14.3292869,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629A0370558D4PH,8979200,house,single-family-house,3,2,131,132,Southwind San Pedro,,121.0433415,14.3669314,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61DFF01E22B5APH,1935600,house,townhouse,3,1,40,40,Redfern 4,,120.8971,14.36282,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO627609AD2310APH,6900000,house,single-family-house,4,3,100,120,Redfern 4,39,120.896613,14.37318,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO628C476E293F3PH,15000000,house,single-family-house,5,4,300,333,Brookside Hills Subdivision 3,39,121.118502,14.613156,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624A9393E27CBPH,5414215,house,single-family-house,3,2,60,114,1,,120.907761,14.344245,,,,, ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6298518D67D9CPH,14000000,house,beach-house,4,3,150,280,Seafront Residences,39,121.376174,13.726231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629DE8A1EE38APH,2800000,house,townhouse,3,2,90,52,Neuville Townhomes Tanza,39,120.8420114,14.3741125,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO001HO10KLDINTRESPH,8081546,house,single-family-house,4,3,147,176,Suntrust Verona,,121.012375,14.18330239,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62513CEB637A8PH,3600000,house,townhouse,2,2,76.18,66,The Villas at Dasmarinas Highlands,,120.944111,14.304975,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO621437E674522PH,6716000,house,single-family-house,3,2,65,88,Camella Silang,,120.9563,14.1344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6298518BECADEPH,10200000,house,beach-house,3,2,100,200,Seafront Residences,39,121.376174,13.726231,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624D5AF2E92AEPH,8155542.54,house,villas,3,2,100,121,TAGAYTAY FONTAINE  VILLAS,39,120.8528603,14.0740503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO629753395E023PH,1700000,house,single-family-house,2,1,40,44,4,39,120.673555,15.244031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62568BA7D6928PH,10800000,house,single-family-house,4,2,220.41,180,4,,120.9363861,14.3993471,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6291C2C7517B7PH,1066741.19,house,townhouse,2,1,46,40,4,,120.9650453,14.91314,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6278A8FFB365FPH,18200000,house,single-family-house,4,3,223,253,EASTRIDGE SUBDIVISION RIZAL,39,121.187399,14.5062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6299A4503F1BCPH,3400000,house,townhouse,3,2,120,60,Cityland,39,121.0041294,14.8696481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61EA541D5EAB9PH,6000000,house,single-family-house,3,3,185,143,Boomtown Highlands,,121.0111663,13.8120424,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5EEE182A324CEPH,6915000,house,single-family-house,3,2,115,96,Boomtown Highlands,,121.0999037,14.452485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NO001HO03KLKINTRESPH,6481082.5,house,single-family-house,3,2,78,120,Suntrust Verona,,121.0057693,14.1855371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625CEAE8E1F35PH,4368820,house,single-family-house,2,1,47.25,66,Monteroyale Subdivision,,120.9098915,14.3908191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61ABB43DA4A70PH,2400000,house,single-family-house,2,2,40,72,Dreamcrest Homes Subdivision,,120.7973062,14.8743986,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62599344F36B2PH,1505712.04,house,townhouse,2,1,50,40,Richwood Homes,,123.2700489,9.264862417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO626135FC65CFAPH,5972000,house,single-family-house,3,3,83,110,Camella Nueva Ecija,,120.986799,15.459336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6296E31EBBFF3PH,1930653,house,townhouse,2,1,44,40,Phirst Park Homes,39,121.113605,14.191945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6297831F35875PH,2666000,house,townhouse,3,2,60,50,Phirst Park Homes,39,120.903592,14.401756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO61DD4CD526FE3PH,11500000,house,single-family-house,3,2,210,180,Phirst Park Homes,38,121.10166,14.294425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62997D977DD65PH,1785000,house,townhouse,2,1,45.02,45,Xevera Bacolor,39,120.614117,15.40785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6246B1ED9C09DPH,6000000,house,townhouse,4,3,200,0,Queensrow area A,,120.9566736,14.4418331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO60430967083B4PH,1700000,house,villas,2,1,36,75,Villa Palao Subdvision,,121.158742,14.22865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6257A6FD2AFCFPH,5375000,house,single-family-house,3,2,60.95,150,Valencia Estates,,125.0826923,7.8831885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624C53EB3B0A1PH,4200000,house,single-family-house,5,4,297,167,Upper Calarian,39,122.25164,6.9244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623EA0A132512PH,3700000,house,single-family-house,3,1,75,120,Upper Calarian,39,121.121566,14.681735,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623EF4CDA662BPH,3789137,house,single-family-house,3,1,62,96,Manors at Golden Horizon,,120.886854,14.290812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO625E8FAC6AD14PH,2934677.76,house,townhouse,2,1,42.4,48,Elisa Homes,,120.9861753,14.37571793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6290EB4C507C1PH,3989600,house,single-family-house,5,3,174,130,Amaresa Marilao,39,121.0135834,14.7884969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO62821A23D8114PH,1800000,house,townhouse,4,3,44.5,63,The Garden Villas,39,120.861093,14.34856,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620FB8EBBDF43PH,6028154.94,house,single-family-house,4,3,90,110,Intalio Estates ,39,124.592541,8.484255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CD61D2E0803F39APH,18500000,house,townhouse,3,3,222.72,0,Prominence II,,121.0810444,14.2923053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623B38E5DBE7CPH,3537408,house,townhouse,3,2,64,50,Nova Stella Residences,,120.9289746,14.4234269,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO6065C29B84534PH,5000000,house,townhouse,2,2,85,138,Avida Settings Lipa,,121.1384591,13.9438486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO623850D15F390PH,4752480,house,townhouse,3,2,94,53,Vista Rosa,,121.0720965,14.3327118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO620A2B10E314EPH,1894000,house,townhouse,2,1,44,46,Wood Town Residences,,120.9448229,14.28520096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO624DB76D08393PH,1599000,house,townhouse,3,1,42,36,Lumina Malaybalay,,125.141098,8.120555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO611B31BB13FC5PH,2000000,house,single-family-house,2,1,40,60.5,Phirst Park Homes Tanza,39,120.828878,14.292781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HO5FD845DD50C2DPH,4538120,house,single-family-house,3,2,0,0,Springdale - Agono,39,121.1913241,14.5559408,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
